concept_id_1,concept_id_2,relationship_id,valid_start_date,valid_end_date,invalid_reason
2000005301,0,Maps to,2025-04-16,2099-12-31,
0,2000005301,Maps from,2025-04-16,2099-12-31,
2000005302,0,Maps to,2025-04-16,2099-12-31,
0,2000005302,Maps from,2025-04-16,2099-12-31,
2000005304,0,Maps to,2025-04-16,2099-12-31,
0,2000005304,Maps from,2025-04-16,2099-12-31,
2000005303,0,Maps to,2025-04-16,2099-12-31,
0,2000005303,Maps from,2025-04-16,2099-12-31,
2000005305,0,Maps to,2025-04-16,2099-12-31,
0,2000005305,Maps from,2025-04-16,2099-12-31,
2000005307,0,Maps to,2025-04-16,2099-12-31,
0,2000005307,Maps from,2025-04-16,2099-12-31,
2000005306,0,Maps to,2025-04-16,2099-12-31,
0,2000005306,Maps from,2025-04-16,2099-12-31,
2000005308,0,Maps to,2025-04-16,2099-12-31,
0,2000005308,Maps from,2025-04-16,2099-12-31,
2000005310,0,Maps to,2025-04-16,2099-12-31,
0,2000005310,Maps from,2025-04-16,2099-12-31,
2000000361,0,Maps to,2025-04-16,2099-12-31,
0,2000000361,Maps from,2025-04-16,2099-12-31,
2000005309,0,Maps to,2025-04-16,2099-12-31,
0,2000005309,Maps from,2025-04-16,2099-12-31,
2000005311,0,Maps to,2025-04-16,2099-12-31,
0,2000005311,Maps from,2025-04-16,2099-12-31,
2000005312,0,Maps to,2025-04-16,2099-12-31,
0,2000005312,Maps from,2025-04-16,2099-12-31,
2000005314,0,Maps to,2025-04-16,2099-12-31,
0,2000005314,Maps from,2025-04-16,2099-12-31,
2000005313,0,Maps to,2025-04-16,2099-12-31,
0,2000005313,Maps from,2025-04-16,2099-12-31,
2000005315,0,Maps to,2025-04-16,2099-12-31,
0,2000005315,Maps from,2025-04-16,2099-12-31,
2000005316,0,Maps to,2025-04-16,2099-12-31,
0,2000005316,Maps from,2025-04-16,2099-12-31,
2000005317,0,Maps to,2025-04-16,2099-12-31,
0,2000005317,Maps from,2025-04-16,2099-12-31,
2000005318,0,Maps to,2025-04-16,2099-12-31,
0,2000005318,Maps from,2025-04-16,2099-12-31,
2000005319,0,Maps to,2025-04-16,2099-12-31,
0,2000005319,Maps from,2025-04-16,2099-12-31,
2000005320,0,Maps to,2025-04-16,2099-12-31,
0,2000005320,Maps from,2025-04-16,2099-12-31,
2000005321,0,Maps to,2025-04-16,2099-12-31,
0,2000005321,Maps from,2025-04-16,2099-12-31,
2000005323,0,Maps to,2025-04-16,2099-12-31,
0,2000005323,Maps from,2025-04-16,2099-12-31,
2000005322,0,Maps to,2025-04-16,2099-12-31,
0,2000005322,Maps from,2025-04-16,2099-12-31,
2000005324,0,Maps to,2025-04-16,2099-12-31,
0,2000005324,Maps from,2025-04-16,2099-12-31,
2000005326,0,Maps to,2025-04-16,2099-12-31,
0,2000005326,Maps from,2025-04-16,2099-12-31,
2000005325,0,Maps to,2025-04-16,2099-12-31,
0,2000005325,Maps from,2025-04-16,2099-12-31,
2000005327,0,Maps to,2025-04-16,2099-12-31,
0,2000005327,Maps from,2025-04-16,2099-12-31,
2000005329,0,Maps to,2025-04-16,2099-12-31,
0,2000005329,Maps from,2025-04-16,2099-12-31,
2000005328,0,Maps to,2025-04-16,2099-12-31,
0,2000005328,Maps from,2025-04-16,2099-12-31,
2000005330,0,Maps to,2025-04-16,2099-12-31,
0,2000005330,Maps from,2025-04-16,2099-12-31,
2000005331,0,Maps to,2025-04-16,2099-12-31,
0,2000005331,Maps from,2025-04-16,2099-12-31,
2000005332,0,Maps to,2025-04-16,2099-12-31,
0,2000005332,Maps from,2025-04-16,2099-12-31,
2000005333,0,Maps to,2025-04-16,2099-12-31,
0,2000005333,Maps from,2025-04-16,2099-12-31,
2000005335,0,Maps to,2025-04-16,2099-12-31,
0,2000005335,Maps from,2025-04-16,2099-12-31,
2000005334,0,Maps to,2025-04-16,2099-12-31,
0,2000005334,Maps from,2025-04-16,2099-12-31,
2000005336,0,Maps to,2025-04-16,2099-12-31,
0,2000005336,Maps from,2025-04-16,2099-12-31,
2000005338,0,Maps to,2025-04-16,2099-12-31,
0,2000005338,Maps from,2025-04-16,2099-12-31,
2000005337,0,Maps to,2025-04-16,2099-12-31,
0,2000005337,Maps from,2025-04-16,2099-12-31,
2000005339,0,Maps to,2025-04-16,2099-12-31,
0,2000005339,Maps from,2025-04-16,2099-12-31,
2000005340,0,Maps to,2025-04-16,2099-12-31,
0,2000005340,Maps from,2025-04-16,2099-12-31,
2000005341,0,Maps to,2025-04-16,2099-12-31,
0,2000005341,Maps from,2025-04-16,2099-12-31,
2000005342,0,Maps to,2025-04-16,2099-12-31,
0,2000005342,Maps from,2025-04-16,2099-12-31,
2000005344,0,Maps to,2025-04-16,2099-12-31,
0,2000005344,Maps from,2025-04-16,2099-12-31,
2000005343,0,Maps to,2025-04-16,2099-12-31,
0,2000005343,Maps from,2025-04-16,2099-12-31,
2000005345,0,Maps to,2025-04-16,2099-12-31,
0,2000005345,Maps from,2025-04-16,2099-12-31,
2000005346,0,Maps to,2025-04-16,2099-12-31,
0,2000005346,Maps from,2025-04-16,2099-12-31,
2000005347,0,Maps to,2025-04-16,2099-12-31,
0,2000005347,Maps from,2025-04-16,2099-12-31,
2000005348,0,Maps to,2025-04-16,2099-12-31,
0,2000005348,Maps from,2025-04-16,2099-12-31,
2000005349,0,Maps to,2025-04-16,2099-12-31,
0,2000005349,Maps from,2025-04-16,2099-12-31,
2000005350,0,Maps to,2025-04-16,2099-12-31,
0,2000005350,Maps from,2025-04-16,2099-12-31,
2000005351,0,Maps to,2025-04-16,2099-12-31,
0,2000005351,Maps from,2025-04-16,2099-12-31,
2000005353,0,Maps to,2025-04-16,2099-12-31,
0,2000005353,Maps from,2025-04-16,2099-12-31,
2000005352,0,Maps to,2025-04-16,2099-12-31,
0,2000005352,Maps from,2025-04-16,2099-12-31,
2000005354,0,Maps to,2025-04-16,2099-12-31,
0,2000005354,Maps from,2025-04-16,2099-12-31,
2000005355,0,Maps to,2025-04-16,2099-12-31,
0,2000005355,Maps from,2025-04-16,2099-12-31,
2000005356,0,Maps to,2025-04-16,2099-12-31,
0,2000005356,Maps from,2025-04-16,2099-12-31,
2000005357,0,Maps to,2025-04-16,2099-12-31,
0,2000005357,Maps from,2025-04-16,2099-12-31,
2000005358,0,Maps to,2025-04-16,2099-12-31,
0,2000005358,Maps from,2025-04-16,2099-12-31,
2000005360,0,Maps to,2025-04-16,2099-12-31,
0,2000005360,Maps from,2025-04-16,2099-12-31,
2000000362,0,Maps to,2025-04-16,2099-12-31,
0,2000000362,Maps from,2025-04-16,2099-12-31,
2000005359,0,Maps to,2025-04-16,2099-12-31,
0,2000005359,Maps from,2025-04-16,2099-12-31,
2000005361,0,Maps to,2025-04-16,2099-12-31,
0,2000005361,Maps from,2025-04-16,2099-12-31,
2000005363,0,Maps to,2025-04-16,2099-12-31,
0,2000005363,Maps from,2025-04-16,2099-12-31,
2000005362,0,Maps to,2025-04-16,2099-12-31,
0,2000005362,Maps from,2025-04-16,2099-12-31,
2000005364,0,Maps to,2025-04-16,2099-12-31,
0,2000005364,Maps from,2025-04-16,2099-12-31,
2000005365,0,Maps to,2025-04-16,2099-12-31,
0,2000005365,Maps from,2025-04-16,2099-12-31,
2000005366,0,Maps to,2025-04-16,2099-12-31,
0,2000005366,Maps from,2025-04-16,2099-12-31,
2000005367,0,Maps to,2025-04-16,2099-12-31,
0,2000005367,Maps from,2025-04-16,2099-12-31,
2000005368,0,Maps to,2025-04-16,2099-12-31,
0,2000005368,Maps from,2025-04-16,2099-12-31,
2000005369,0,Maps to,2025-04-16,2099-12-31,
0,2000005369,Maps from,2025-04-16,2099-12-31,
2000005370,0,Maps to,2025-04-16,2099-12-31,
0,2000005370,Maps from,2025-04-16,2099-12-31,
2000005372,0,Maps to,2025-04-16,2099-12-31,
0,2000005372,Maps from,2025-04-16,2099-12-31,
2000005371,0,Maps to,2025-04-16,2099-12-31,
0,2000005371,Maps from,2025-04-16,2099-12-31,
2000005373,0,Maps to,2025-04-16,2099-12-31,
0,2000005373,Maps from,2025-04-16,2099-12-31,
2000005374,0,Maps to,2025-04-16,2099-12-31,
0,2000005374,Maps from,2025-04-16,2099-12-31,
2000005375,0,Maps to,2025-04-16,2099-12-31,
0,2000005375,Maps from,2025-04-16,2099-12-31,
2000005376,0,Maps to,2025-04-16,2099-12-31,
0,2000005376,Maps from,2025-04-16,2099-12-31,
2000005377,0,Maps to,2025-04-16,2099-12-31,
0,2000005377,Maps from,2025-04-16,2099-12-31,
2000005379,0,Maps to,2025-04-16,2099-12-31,
0,2000005379,Maps from,2025-04-16,2099-12-31,
2000005378,0,Maps to,2025-04-16,2099-12-31,
0,2000005378,Maps from,2025-04-16,2099-12-31,
2000005381,0,Maps to,2025-04-16,2099-12-31,
0,2000005381,Maps from,2025-04-16,2099-12-31,
2000005380,0,Maps to,2025-04-16,2099-12-31,
0,2000005380,Maps from,2025-04-16,2099-12-31,
2000005382,0,Maps to,2025-04-16,2099-12-31,
0,2000005382,Maps from,2025-04-16,2099-12-31,
2000005383,0,Maps to,2025-04-16,2099-12-31,
0,2000005383,Maps from,2025-04-16,2099-12-31,
2000005384,0,Maps to,2025-04-16,2099-12-31,
0,2000005384,Maps from,2025-04-16,2099-12-31,
2000005385,0,Maps to,2025-04-16,2099-12-31,
0,2000005385,Maps from,2025-04-16,2099-12-31,
2000005386,0,Maps to,2025-04-16,2099-12-31,
0,2000005386,Maps from,2025-04-16,2099-12-31,
2000005387,0,Maps to,2025-04-16,2099-12-31,
0,2000005387,Maps from,2025-04-16,2099-12-31,
2000005388,0,Maps to,2025-04-16,2099-12-31,
0,2000005388,Maps from,2025-04-16,2099-12-31,
2000005389,0,Maps to,2025-04-16,2099-12-31,
0,2000005389,Maps from,2025-04-16,2099-12-31,
2000005391,0,Maps to,2025-04-16,2099-12-31,
0,2000005391,Maps from,2025-04-16,2099-12-31,
2000005390,0,Maps to,2025-04-16,2099-12-31,
0,2000005390,Maps from,2025-04-16,2099-12-31,
2000005392,0,Maps to,2025-04-16,2099-12-31,
0,2000005392,Maps from,2025-04-16,2099-12-31,
2000005394,0,Maps to,2025-04-16,2099-12-31,
0,2000005394,Maps from,2025-04-16,2099-12-31,
2000005393,0,Maps to,2025-04-16,2099-12-31,
0,2000005393,Maps from,2025-04-16,2099-12-31,
2000005395,0,Maps to,2025-04-16,2099-12-31,
0,2000005395,Maps from,2025-04-16,2099-12-31,
2000005397,0,Maps to,2025-04-16,2099-12-31,
0,2000005397,Maps from,2025-04-16,2099-12-31,
2000005396,0,Maps to,2025-04-16,2099-12-31,
0,2000005396,Maps from,2025-04-16,2099-12-31,
2000005398,0,Maps to,2025-04-16,2099-12-31,
0,2000005398,Maps from,2025-04-16,2099-12-31,
2000005399,0,Maps to,2025-04-16,2099-12-31,
0,2000005399,Maps from,2025-04-16,2099-12-31,
2000005401,0,Maps to,2025-04-16,2099-12-31,
0,2000005401,Maps from,2025-04-16,2099-12-31,
2000005400,0,Maps to,2025-04-16,2099-12-31,
0,2000005400,Maps from,2025-04-16,2099-12-31,
2000005402,0,Maps to,2025-04-16,2099-12-31,
0,2000005402,Maps from,2025-04-16,2099-12-31,
2000005403,0,Maps to,2025-04-16,2099-12-31,
0,2000005403,Maps from,2025-04-16,2099-12-31,
2000005404,0,Maps to,2025-04-16,2099-12-31,
0,2000005404,Maps from,2025-04-16,2099-12-31,
2000005405,0,Maps to,2025-04-16,2099-12-31,
0,2000005405,Maps from,2025-04-16,2099-12-31,
2000005407,0,Maps to,2025-04-16,2099-12-31,
0,2000005407,Maps from,2025-04-16,2099-12-31,
2000005406,0,Maps to,2025-04-16,2099-12-31,
0,2000005406,Maps from,2025-04-16,2099-12-31,
2000005408,0,Maps to,2025-04-16,2099-12-31,
0,2000005408,Maps from,2025-04-16,2099-12-31,
2000005410,0,Maps to,2025-04-16,2099-12-31,
0,2000005410,Maps from,2025-04-16,2099-12-31,
2000005409,0,Maps to,2025-04-16,2099-12-31,
0,2000005409,Maps from,2025-04-16,2099-12-31,
2000005411,0,Maps to,2025-04-16,2099-12-31,
0,2000005411,Maps from,2025-04-16,2099-12-31,
2000005412,0,Maps to,2025-04-16,2099-12-31,
0,2000005412,Maps from,2025-04-16,2099-12-31,
2000005413,0,Maps to,2025-04-16,2099-12-31,
0,2000005413,Maps from,2025-04-16,2099-12-31,
2000005414,0,Maps to,2025-04-16,2099-12-31,
0,2000005414,Maps from,2025-04-16,2099-12-31,
2000005415,0,Maps to,2025-04-16,2099-12-31,
0,2000005415,Maps from,2025-04-16,2099-12-31,
2000005416,0,Maps to,2025-04-16,2099-12-31,
0,2000005416,Maps from,2025-04-16,2099-12-31,
2000000363,0,Maps to,2025-04-16,2099-12-31,
0,2000000363,Maps from,2025-04-16,2099-12-31,
2000005417,0,Maps to,2025-04-16,2099-12-31,
0,2000005417,Maps from,2025-04-16,2099-12-31,
2000005418,0,Maps to,2025-04-16,2099-12-31,
0,2000005418,Maps from,2025-04-16,2099-12-31,
2000005419,0,Maps to,2025-04-16,2099-12-31,
0,2000005419,Maps from,2025-04-16,2099-12-31,
2000005420,0,Maps to,2025-04-16,2099-12-31,
0,2000005420,Maps from,2025-04-16,2099-12-31,
2000005421,0,Maps to,2025-04-16,2099-12-31,
0,2000005421,Maps from,2025-04-16,2099-12-31,
2000005422,0,Maps to,2025-04-16,2099-12-31,
0,2000005422,Maps from,2025-04-16,2099-12-31,
2000005423,0,Maps to,2025-04-16,2099-12-31,
0,2000005423,Maps from,2025-04-16,2099-12-31,
2000005424,0,Maps to,2025-04-16,2099-12-31,
0,2000005424,Maps from,2025-04-16,2099-12-31,
2000005426,0,Maps to,2025-04-16,2099-12-31,
0,2000005426,Maps from,2025-04-16,2099-12-31,
2000005425,0,Maps to,2025-04-16,2099-12-31,
0,2000005425,Maps from,2025-04-16,2099-12-31,
2000005427,0,Maps to,2025-04-16,2099-12-31,
0,2000005427,Maps from,2025-04-16,2099-12-31,
2000005428,0,Maps to,2025-04-16,2099-12-31,
0,2000005428,Maps from,2025-04-16,2099-12-31,
2000005429,0,Maps to,2025-04-16,2099-12-31,
0,2000005429,Maps from,2025-04-16,2099-12-31,
2000005430,0,Maps to,2025-04-16,2099-12-31,
0,2000005430,Maps from,2025-04-16,2099-12-31,
2000005432,0,Maps to,2025-04-16,2099-12-31,
0,2000005432,Maps from,2025-04-16,2099-12-31,
2000005431,0,Maps to,2025-04-16,2099-12-31,
0,2000005431,Maps from,2025-04-16,2099-12-31,
2000005433,0,Maps to,2025-04-16,2099-12-31,
0,2000005433,Maps from,2025-04-16,2099-12-31,
2000005434,0,Maps to,2025-04-16,2099-12-31,
0,2000005434,Maps from,2025-04-16,2099-12-31,
2000005435,0,Maps to,2025-04-16,2099-12-31,
0,2000005435,Maps from,2025-04-16,2099-12-31,
2000005436,0,Maps to,2025-04-16,2099-12-31,
0,2000005436,Maps from,2025-04-16,2099-12-31,
2000005437,0,Maps to,2025-04-16,2099-12-31,
0,2000005437,Maps from,2025-04-16,2099-12-31,
2000005438,0,Maps to,2025-04-16,2099-12-31,
0,2000005438,Maps from,2025-04-16,2099-12-31,
2000005439,0,Maps to,2025-04-16,2099-12-31,
0,2000005439,Maps from,2025-04-16,2099-12-31,
2000005440,0,Maps to,2025-04-16,2099-12-31,
0,2000005440,Maps from,2025-04-16,2099-12-31,
2000005441,0,Maps to,2025-04-16,2099-12-31,
0,2000005441,Maps from,2025-04-16,2099-12-31,
2000005442,0,Maps to,2025-04-16,2099-12-31,
0,2000005442,Maps from,2025-04-16,2099-12-31,
2000005443,0,Maps to,2025-04-16,2099-12-31,
0,2000005443,Maps from,2025-04-16,2099-12-31,
2000005444,0,Maps to,2025-04-16,2099-12-31,
0,2000005444,Maps from,2025-04-16,2099-12-31,
2000005445,0,Maps to,2025-04-16,2099-12-31,
0,2000005445,Maps from,2025-04-16,2099-12-31,
2000005447,0,Maps to,2025-04-16,2099-12-31,
0,2000005447,Maps from,2025-04-16,2099-12-31,
2000005446,0,Maps to,2025-04-16,2099-12-31,
0,2000005446,Maps from,2025-04-16,2099-12-31,
2000005448,0,Maps to,2025-04-16,2099-12-31,
0,2000005448,Maps from,2025-04-16,2099-12-31,
2000005450,0,Maps to,2025-04-16,2099-12-31,
0,2000005450,Maps from,2025-04-16,2099-12-31,
2000005449,0,Maps to,2025-04-16,2099-12-31,
0,2000005449,Maps from,2025-04-16,2099-12-31,
2000005451,0,Maps to,2025-04-16,2099-12-31,
0,2000005451,Maps from,2025-04-16,2099-12-31,
2000005452,0,Maps to,2025-04-16,2099-12-31,
0,2000005452,Maps from,2025-04-16,2099-12-31,
2000005453,0,Maps to,2025-04-16,2099-12-31,
0,2000005453,Maps from,2025-04-16,2099-12-31,
2000000364,0,Maps to,2025-04-16,2099-12-31,
0,2000000364,Maps from,2025-04-16,2099-12-31,
2000005454,0,Maps to,2025-04-16,2099-12-31,
0,2000005454,Maps from,2025-04-16,2099-12-31,
2000005455,0,Maps to,2025-04-16,2099-12-31,
0,2000005455,Maps from,2025-04-16,2099-12-31,
2000005456,0,Maps to,2025-04-16,2099-12-31,
0,2000005456,Maps from,2025-04-16,2099-12-31,
2000005457,0,Maps to,2025-04-16,2099-12-31,
0,2000005457,Maps from,2025-04-16,2099-12-31,
2000005458,0,Maps to,2025-04-16,2099-12-31,
0,2000005458,Maps from,2025-04-16,2099-12-31,
2000005459,0,Maps to,2025-04-16,2099-12-31,
0,2000005459,Maps from,2025-04-16,2099-12-31,
2000005460,0,Maps to,2025-04-16,2099-12-31,
0,2000005460,Maps from,2025-04-16,2099-12-31,
2000005462,0,Maps to,2025-04-16,2099-12-31,
0,2000005462,Maps from,2025-04-16,2099-12-31,
2000005461,0,Maps to,2025-04-16,2099-12-31,
0,2000005461,Maps from,2025-04-16,2099-12-31,
2000005463,0,Maps to,2025-04-16,2099-12-31,
0,2000005463,Maps from,2025-04-16,2099-12-31,
2000005465,0,Maps to,2025-04-16,2099-12-31,
0,2000005465,Maps from,2025-04-16,2099-12-31,
2000005464,0,Maps to,2025-04-16,2099-12-31,
0,2000005464,Maps from,2025-04-16,2099-12-31,
2000005466,0,Maps to,2025-04-16,2099-12-31,
0,2000005466,Maps from,2025-04-16,2099-12-31,
2000005467,0,Maps to,2025-04-16,2099-12-31,
0,2000005467,Maps from,2025-04-16,2099-12-31,
2000005469,0,Maps to,2025-04-16,2099-12-31,
0,2000005469,Maps from,2025-04-16,2099-12-31,
2000005468,0,Maps to,2025-04-16,2099-12-31,
0,2000005468,Maps from,2025-04-16,2099-12-31,
2000005470,0,Maps to,2025-04-16,2099-12-31,
0,2000005470,Maps from,2025-04-16,2099-12-31,
2000005471,0,Maps to,2025-04-16,2099-12-31,
0,2000005471,Maps from,2025-04-16,2099-12-31,
2000005472,0,Maps to,2025-04-16,2099-12-31,
0,2000005472,Maps from,2025-04-16,2099-12-31,
2000005473,0,Maps to,2025-04-16,2099-12-31,
0,2000005473,Maps from,2025-04-16,2099-12-31,
2000005474,0,Maps to,2025-04-16,2099-12-31,
0,2000005474,Maps from,2025-04-16,2099-12-31,
2000005475,0,Maps to,2025-04-16,2099-12-31,
0,2000005475,Maps from,2025-04-16,2099-12-31,
2000005476,0,Maps to,2025-04-16,2099-12-31,
0,2000005476,Maps from,2025-04-16,2099-12-31,
2000005477,0,Maps to,2025-04-16,2099-12-31,
0,2000005477,Maps from,2025-04-16,2099-12-31,
2000005478,0,Maps to,2025-04-16,2099-12-31,
0,2000005478,Maps from,2025-04-16,2099-12-31,
2000005479,0,Maps to,2025-04-16,2099-12-31,
0,2000005479,Maps from,2025-04-16,2099-12-31,
2000005480,0,Maps to,2025-04-16,2099-12-31,
0,2000005480,Maps from,2025-04-16,2099-12-31,
2000005482,0,Maps to,2025-04-16,2099-12-31,
0,2000005482,Maps from,2025-04-16,2099-12-31,
2000005481,0,Maps to,2025-04-16,2099-12-31,
0,2000005481,Maps from,2025-04-16,2099-12-31,
2000005483,0,Maps to,2025-04-16,2099-12-31,
0,2000005483,Maps from,2025-04-16,2099-12-31,
2000005484,0,Maps to,2025-04-16,2099-12-31,
0,2000005484,Maps from,2025-04-16,2099-12-31,
2000005486,0,Maps to,2025-04-16,2099-12-31,
0,2000005486,Maps from,2025-04-16,2099-12-31,
2000005485,0,Maps to,2025-04-16,2099-12-31,
0,2000005485,Maps from,2025-04-16,2099-12-31,
2000005487,0,Maps to,2025-04-16,2099-12-31,
0,2000005487,Maps from,2025-04-16,2099-12-31,
2000005488,0,Maps to,2025-04-16,2099-12-31,
0,2000005488,Maps from,2025-04-16,2099-12-31,
2000005489,0,Maps to,2025-04-16,2099-12-31,
0,2000005489,Maps from,2025-04-16,2099-12-31,
2000005490,0,Maps to,2025-04-16,2099-12-31,
0,2000005490,Maps from,2025-04-16,2099-12-31,
2000005492,0,Maps to,2025-04-16,2099-12-31,
0,2000005492,Maps from,2025-04-16,2099-12-31,
2000005491,0,Maps to,2025-04-16,2099-12-31,
0,2000005491,Maps from,2025-04-16,2099-12-31,
2000005493,0,Maps to,2025-04-16,2099-12-31,
0,2000005493,Maps from,2025-04-16,2099-12-31,
2000005494,0,Maps to,2025-04-16,2099-12-31,
0,2000005494,Maps from,2025-04-16,2099-12-31,
2000005496,0,Maps to,2025-04-16,2099-12-31,
0,2000005496,Maps from,2025-04-16,2099-12-31,
2000005495,0,Maps to,2025-04-16,2099-12-31,
0,2000005495,Maps from,2025-04-16,2099-12-31,
2000005497,0,Maps to,2025-04-16,2099-12-31,
0,2000005497,Maps from,2025-04-16,2099-12-31,
2000005498,0,Maps to,2025-04-16,2099-12-31,
0,2000005498,Maps from,2025-04-16,2099-12-31,
2000005499,0,Maps to,2025-04-16,2099-12-31,
0,2000005499,Maps from,2025-04-16,2099-12-31,
2000005500,0,Maps to,2025-04-16,2099-12-31,
0,2000005500,Maps from,2025-04-16,2099-12-31,
2000005501,0,Maps to,2025-04-16,2099-12-31,
0,2000005501,Maps from,2025-04-16,2099-12-31,
2000005502,0,Maps to,2025-04-16,2099-12-31,
0,2000005502,Maps from,2025-04-16,2099-12-31,
2000005503,0,Maps to,2025-04-16,2099-12-31,
0,2000005503,Maps from,2025-04-16,2099-12-31,
2000005504,0,Maps to,2025-04-16,2099-12-31,
0,2000005504,Maps from,2025-04-16,2099-12-31,
2000005505,0,Maps to,2025-04-16,2099-12-31,
0,2000005505,Maps from,2025-04-16,2099-12-31,
2000005506,0,Maps to,2025-04-16,2099-12-31,
0,2000005506,Maps from,2025-04-16,2099-12-31,
2000005507,0,Maps to,2025-04-16,2099-12-31,
0,2000005507,Maps from,2025-04-16,2099-12-31,
2000005508,0,Maps to,2025-04-16,2099-12-31,
0,2000005508,Maps from,2025-04-16,2099-12-31,
2000000365,0,Maps to,2025-04-16,2099-12-31,
0,2000000365,Maps from,2025-04-16,2099-12-31,
2000005510,0,Maps to,2025-04-16,2099-12-31,
0,2000005510,Maps from,2025-04-16,2099-12-31,
2000005509,0,Maps to,2025-04-16,2099-12-31,
0,2000005509,Maps from,2025-04-16,2099-12-31,
2000005511,0,Maps to,2025-04-16,2099-12-31,
0,2000005511,Maps from,2025-04-16,2099-12-31,
2000005512,0,Maps to,2025-04-16,2099-12-31,
0,2000005512,Maps from,2025-04-16,2099-12-31,
2000005513,0,Maps to,2025-04-16,2099-12-31,
0,2000005513,Maps from,2025-04-16,2099-12-31,
2000005514,0,Maps to,2025-04-16,2099-12-31,
0,2000005514,Maps from,2025-04-16,2099-12-31,
2000005515,0,Maps to,2025-04-16,2099-12-31,
0,2000005515,Maps from,2025-04-16,2099-12-31,
2000005517,0,Maps to,2025-04-16,2099-12-31,
0,2000005517,Maps from,2025-04-16,2099-12-31,
2000005516,0,Maps to,2025-04-16,2099-12-31,
0,2000005516,Maps from,2025-04-16,2099-12-31,
2000005518,0,Maps to,2025-04-16,2099-12-31,
0,2000005518,Maps from,2025-04-16,2099-12-31,
2000000366,0,Maps to,2025-04-16,2099-12-31,
0,2000000366,Maps from,2025-04-16,2099-12-31,
2000005519,0,Maps to,2025-04-16,2099-12-31,
0,2000005519,Maps from,2025-04-16,2099-12-31,
2000005520,0,Maps to,2025-04-16,2099-12-31,
0,2000005520,Maps from,2025-04-16,2099-12-31,
2000005521,0,Maps to,2025-04-16,2099-12-31,
0,2000005521,Maps from,2025-04-16,2099-12-31,
2000005522,0,Maps to,2025-04-16,2099-12-31,
0,2000005522,Maps from,2025-04-16,2099-12-31,
2000005523,0,Maps to,2025-04-16,2099-12-31,
0,2000005523,Maps from,2025-04-16,2099-12-31,
2000005524,0,Maps to,2025-04-16,2099-12-31,
0,2000005524,Maps from,2025-04-16,2099-12-31,
2000005525,0,Maps to,2025-04-16,2099-12-31,
0,2000005525,Maps from,2025-04-16,2099-12-31,
2000005526,0,Maps to,2025-04-16,2099-12-31,
0,2000005526,Maps from,2025-04-16,2099-12-31,
2000005527,0,Maps to,2025-04-16,2099-12-31,
0,2000005527,Maps from,2025-04-16,2099-12-31,
2000005528,0,Maps to,2025-04-16,2099-12-31,
0,2000005528,Maps from,2025-04-16,2099-12-31,
2000005530,0,Maps to,2025-04-16,2099-12-31,
0,2000005530,Maps from,2025-04-16,2099-12-31,
2000005529,0,Maps to,2025-04-16,2099-12-31,
0,2000005529,Maps from,2025-04-16,2099-12-31,
2000005531,0,Maps to,2025-04-16,2099-12-31,
0,2000005531,Maps from,2025-04-16,2099-12-31,
2000005532,0,Maps to,2025-04-16,2099-12-31,
0,2000005532,Maps from,2025-04-16,2099-12-31,
2000005534,0,Maps to,2025-04-16,2099-12-31,
0,2000005534,Maps from,2025-04-16,2099-12-31,
2000005533,0,Maps to,2025-04-16,2099-12-31,
0,2000005533,Maps from,2025-04-16,2099-12-31,
2000005535,0,Maps to,2025-04-16,2099-12-31,
0,2000005535,Maps from,2025-04-16,2099-12-31,
2000005536,0,Maps to,2025-04-16,2099-12-31,
0,2000005536,Maps from,2025-04-16,2099-12-31,
2000005537,0,Maps to,2025-04-16,2099-12-31,
0,2000005537,Maps from,2025-04-16,2099-12-31,
2000005538,0,Maps to,2025-04-16,2099-12-31,
0,2000005538,Maps from,2025-04-16,2099-12-31,
2000005539,0,Maps to,2025-04-16,2099-12-31,
0,2000005539,Maps from,2025-04-16,2099-12-31,
2000005540,0,Maps to,2025-04-16,2099-12-31,
0,2000005540,Maps from,2025-04-16,2099-12-31,
2000005541,0,Maps to,2025-04-16,2099-12-31,
0,2000005541,Maps from,2025-04-16,2099-12-31,
2000005542,0,Maps to,2025-04-16,2099-12-31,
0,2000005542,Maps from,2025-04-16,2099-12-31,
2000005543,0,Maps to,2025-04-16,2099-12-31,
0,2000005543,Maps from,2025-04-16,2099-12-31,
2000005544,0,Maps to,2025-04-16,2099-12-31,
0,2000005544,Maps from,2025-04-16,2099-12-31,
2000005545,0,Maps to,2025-04-16,2099-12-31,
0,2000005545,Maps from,2025-04-16,2099-12-31,
2000005547,0,Maps to,2025-04-16,2099-12-31,
0,2000005547,Maps from,2025-04-16,2099-12-31,
2000005546,0,Maps to,2025-04-16,2099-12-31,
0,2000005546,Maps from,2025-04-16,2099-12-31,
2000005548,0,Maps to,2025-04-16,2099-12-31,
0,2000005548,Maps from,2025-04-16,2099-12-31,
2000005549,0,Maps to,2025-04-16,2099-12-31,
0,2000005549,Maps from,2025-04-16,2099-12-31,
2000005550,0,Maps to,2025-04-16,2099-12-31,
0,2000005550,Maps from,2025-04-16,2099-12-31,
2000005551,0,Maps to,2025-04-16,2099-12-31,
0,2000005551,Maps from,2025-04-16,2099-12-31,
2000005552,0,Maps to,2025-04-16,2099-12-31,
0,2000005552,Maps from,2025-04-16,2099-12-31,
2000005553,0,Maps to,2025-04-16,2099-12-31,
