concept_id,concept_name,concept_code,vocabulary_id
1019404,I was in good spirits in past 7 days,LP270709-1,LOINC
1019405,I felt good in past 7 days,LP270710-9,LOINC
1019406,I felt blissful in past 7 days,LP270711-7,LOINC
1019407,I felt enthusiastic in past 7 days,LP270712-5,LOINC
1019408,I felt energetic in past 7 days,LP270713-3,LOINC
1019409,I had a lot of energy in past 7 days,LP270714-1,LOINC
1019410,I felt wide awake in past 7 days,LP270715-8,LOINC
1019411,I felt refreshed in past 7 days,LP270716-6,LOINC
1019430,How many days did your child exercise or play so hard that his or her muscles burned in past 7 days,LP270735-6,LOINC
1019431,How many days did your child exercise or play so hard that he or she felt tired in past 7 days,LP270736-4,LOINC
1019432,"On a usual day, how physically active was your child in past 7 days",LP270737-2,LOINC
1019433,How many days did your child exercise really hard for 10 minutes or more in past 7 days,LP270738-0,LOINC
1019440,Twelve or more drinks in a day,LP270776-0,LOINC
1019470,PROMIS pediatric item bank - asthma impact - version 2.0,LP270809-9,LOINC
1019471,PROMIS pediatric asthma impact - version 2.0 T-score,LP270810-7,LOINC
1019472,PROMIS parent proxy depressive symptoms - version 2.0 T-score,LP270811-5,LOINC
1019473,PROMIS parent proxy item bank - depressive symptoms - version 2.0,LP270812-3,LOINC
1019474,PROMIS pediatric depressive symptoms - version 2.0 T-score,LP270814-9,LOINC
1019475,PROMIS pediatric item bank - fatigue - version 2.0,LP270815-6,LOINC
1019476,PROMIS pediatric fatigue - version 2.0 T-score,LP270816-4,LOINC
1019477,PROMIS pediatric item bank - physical stress experiences - version 1.0,LP270817-2,LOINC
1019478,PROMIS pediatric physical stress experiences - version 1.0 T-score,LP270818-0,LOINC
1019479,PROMIS pediatric meaning and purpose - version 1.0 T-score,LP270819-8,LOINC
1019480,PROMIS pediatric item bank - meaning and purpose - version 1.0,LP270820-6,LOINC
1019481,Number of falls in the past 3 months,LP270821-4,LOINC
1019482,Treadmill angina,LP270827-1,LOINC
1019495,How often is the following kind of support available to you if you need it - someone to help with daily chores if you were sick,LP281346-9,LOINC
1019496,How often is the following kind of support available to you if you need it - someone whose advice you really want,LP281347-7,LOINC
1019497,How often is the following kind of support available to you if you need it - someone to confide in or talk to about yourself or your problems,LP281348-5,LOINC
1019498,How often is the following kind of support available to you if you need it - someone who shows you love and affection,LP281349-3,LOINC
1019518,Antibiotic XXX^peak,LP281406-1,LOINC
1019519,Antibiotic XXX^trough,LP281407-9,LOINC
37069858,Histoplasma capsulatum H and M and Blastomyces dermatitidis Ab panel,LP281411-1,LOINC
1019521,F8 gene intron 22 inversion targeted mutation analysis,LP281414-5,LOINC
1019522,F8 gene intron 22 inversion,LP281415-2,LOINC
37047464,Polyclonal plasma cells,LP281418-6,LOINC
1019551,Because of my health situation I feel uncertain about the future,LP281515-9,LOINC
1019553,"MDS v3.0 - RAI v1.17.1, 1.17.2 - Swing bed discharge (SD) item set",LP281522-5,LOINC
1019554,MDS v3.0 - RAI v1.17.2 - Identification information - ND,LP281526-6,LOINC
37071937,Plasma cells with abnormal marker pattern,LP281527-4,LOINC
1019555,Percent intake by artificial route during the last 7 days,LP281528-2,LOINC
37055543,American Cockroach (Periplaneta americana),LP28415-5,LOINC
40772866,West Nile virus,LP28423-9,LOINC
37060737,Cladosporium sphaerospermum,LP28424-7,LOINC
37058795,E-cadherin,LP28431-2,LOINC
37021883,Leptospira interrogans sv Celledoni,LP28459-3,LOINC
37035024,Leptospira interrogans sv Cynopteri,LP28460-1,LOINC
37035407,Leptospira interrogans sv Djasiman,LP28462-7,LOINC
37077220,Leptospira interrogans sv Javanica,LP28463-5,LOINC
37069701,Leptospira interrogans sv Kremastos,LP28464-3,LOINC
37059074,(Alternaria alternata+Aspergillus fumigatus+Cladosporium herbarum+Penicillium notatum) Ab.IgE/IgE.total,LP284645-1,LOINC
37063135,Leptospira interrogans sv Medanensis,LP28465-0,LOINC
37024749,11-Dehydrotetrahydrocorticosterone/Creatinine,LP284658-4,LOINC
1019684,11-Deoxy/11-Oxy steroids,LP284659-2,LOINC
37067771,11-Deoxycortisol/Cortisol,LP284660-0,LOINC
37046091,2-Ethyl-3-Hydroxypropionate/Creatinine,LP284691-5,LOINC
37065713,Leptospira interrogans sv Szwajizak,LP28469-2,LOINC
37066204,2-Ethylhydracrylate/Creatinine,LP284692-3,LOINC
37066556,"2-Ethylidene-1,5-Dimethyl-3,3-Diphenylpyrrolidine/Creatinine",LP284693-1,LOINC
37029141,2-Hexanol/Creatinine,LP284694-9,LOINC
37037824,2-Hydroxy-3-Methylvalerate/Creatinine,LP284695-6,LOINC
37050082,"3,4-Dihydroxybutyrate/Creatinine",LP284724-4,LOINC
37066474,"3,4-Dihydroxyhydrocinnamate/Creatinine",LP284725-1,LOINC
37072171,Rickettsia australis,LP28472-6,LOINC
1019687,"3,4-Dihydroxyphenylacetate/Creatinine",LP284726-9,LOINC
37030645,"3,4-Dihydroxyphenyllactate/Creatinine",LP284727-7,LOINC
37065860,"3,4-Hydroxymandelate/Creatinine",LP284728-5,LOINC
1019688,"3,5-Dihydroxybenzoate/Creatinine",LP284729-3,LOINC
37053773,"3,6-Epoxydecanedioate/Creatinine",LP284730-1,LOINC
37072003,"3,6-Epoxydodecanedioate/Creatinine",LP284731-9,LOINC
37026318,"3,6-Epoxyoctanedioate/Creatinine",LP284732-7,LOINC
37043191,"3,6-Epoxytetradecanedioate/Creatinine",LP284733-5,LOINC
37031330,3-Hydroxydodecanoylcarnitine (C12-OH)/Creatinine,LP284748-3,LOINC
37049409,3-Hydroxydodecenedioate/Creatinine,LP284749-1,LOINC
37022185,3-Hydroxyglutarate/Creatinine,LP284750-9,LOINC
37058690,3-Hydroxyhexanoate/Creatinine,LP284751-7,LOINC
1019690,3-Hydroxyhippurate/Creatinine,LP284752-5,LOINC
37065140,3-Hydroxyisobutyrate/Creatinine,LP284753-3,LOINC
37043576,3-Hydroxyisovalerate/Creatinine,LP284754-1,LOINC
37078240,3-Hydroxyisovalerylcarnitine (C5-OH)/Carnitine.free (C0),LP284755-8,LOINC
37062486,3-Hydroxyisovalerylcarnitine (C5-OH)/Creatinine,LP284756-6,LOINC
37048155,3-Hydroxyisovalerylcarnitine (C5-OH)/Octanoylcarnitine (C8),LP284757-4,LOINC
37036370,3-Hydroxylinoleoylcarnitine (C18:2-OH)/Creatinine,LP284758-2,LOINC
37064519,3-Hydroxymyristoleylcarnitine (C14:1-OH)/Creatinine,LP284759-0,LOINC
37060129,3-Hydroxystearoylcarnitine (C18-OH)/Creatinine,LP284770-7,LOINC
37074045,3-Hydroxysuberate.unsaturated/Creatinine,LP284771-5,LOINC
37050638,3-Hydroxysuberate/Creatinine,LP284772-3,LOINC
37042714,3-Hydroxytetradecadienedioate/Creatinine,LP284773-1,LOINC
37022864,3-Hydroxytetradecanedioate/Creatinine,LP284774-9,LOINC
37036143,3-Hydroxytetradecanoylcarnitine (C14-OH)/Creatinine,LP284775-6,LOINC
37055863,3-Hydroxytetradecenedioate/Creatinine,LP284776-4,LOINC
37064190,3-Hydroxytrimethyl-L-lysine/Creatinine,LP284777-2,LOINC
37049941,3-Hydroxytrimethyl-L-lysine/Trimethyllysine,LP284778-0,LOINC
37027080,3-Hydroxyvalerate/Creatinine,LP284779-8,LOINC
37040409,3-Indolelactate/Creatinine,LP284780-6,LOINC
37074578,3-Keto n-Valerate/Creatinine,LP284781-4,LOINC
37050934,"3-Keto, 2-Methylvalerate/Creatinine",LP284782-2,LOINC
37052883,3-Methoxy-4-Hydroxyphenylglycol/Creatinine,LP284783-0,LOINC
37072142,"4,5-Dihydroxyhexanolactone/Creatinine",LP284795-4,LOINC
37076431,4-Deoxythreonate/Creatinine,LP284796-2,LOINC
37055933,4-Hydroxy-3-Methoxyphenyllactate/Creatinine,LP284797-0,LOINC
37029047,4-Hydroxybenzoate/Creatinine,LP284798-8,LOINC
37062091,4-Hydroxycyclohexylacetate/creatinine,LP284799-6,LOINC
1019691,4-Hydroxyhippurate/Creatinine,LP284800-2,LOINC
37032738,4-Hydroxymandelate/Creatinine,LP284801-0,LOINC
37060361,4-Hydroxyphenylacetate/Creatinine,LP284802-8,LOINC
37063634,4-Hydroxyphenyllactate/Creatinine,LP284803-6,LOINC
37045939,6-Beta naltrexol/Creatinine,LP284824-2,LOINC
37025401,6-Beta naltrexone/Creatinine,LP284825-9,LOINC
37051155,6-Monoacetylmorphine/Creatinine,LP284826-7,LOINC
37064894,7-Aminoclonazepam/Creatinine,LP284827-5,LOINC
37025368,7-Hydroxymitragynine/Creatinine,LP284828-3,LOINC
37027501,7-Hydroxyoctanoate/Creatinine,LP284829-1,LOINC
37055548,7-Isobiopterin/Creatinine,LP284830-9,LOINC
37071155,8-Hydroxydeoxyguanosine/Creatinine,LP284831-7,LOINC
37035330,8-Hydroxyloxapine/Creatinine,LP284832-5,LOINC
37067090,A wave duration.pulmonary vein/A wave duration.mitral valve,LP284833-3,LOINC
37029348,Abnormal blood cells.CD10/Abnormal blood cells.total,LP284834-1,LOINC
37037484,Abnormal blood cells.CD13/Abnormal blood cells.total,LP284835-8,LOINC
1019694,Acadesine/Creatinine,LP284843-2,LOINC
37051153,Acer macrophyllum Ab.IgE/IgE.total,LP284846-5,LOINC
37071299,Acer negundo Ab.IgE/IgE.total,LP284847-3,LOINC
37064745,Acetaminophen/Creatinine,LP284848-1,LOINC
37034166,Acetoacetate/Creatinine,LP284849-9,LOINC
37043870,Acetone/Creatinine,LP284850-7,LOINC
37071884,Acetylcarnitine (C2)/Creatinine,LP284851-5,LOINC
37038316,Actinidia chinensis Ab.IgE/IgE.total,LP284855-6,LOINC
37054115,Actinobacillus pleuropneumoniae Ab.IgG/Positive control,LP284856-4,LOINC
37077691,Actinobacillus pleuropneumoniae Ab/Positive control,LP284857-2,LOINC
37045818,Actinobacillus pleuropneumoniae DNA,LP284858-0,LOINC
37054075,Actinobacillus pleuropneumoniae serotype 10 Ab/Positive control,LP284859-8,LOINC
37056336,Actinobacillus pleuropneumoniae serotypes 4+7 Ab/Positive control,LP284869-7,LOINC
37077511,Actinobacillus suis DNA,LP284870-5,LOINC
1019695,Activity metabolic rate/Measured resting metabolic rate,LP284871-3,LOINC
1019696,Activity metabolic rate/Population resting metabolic rate,LP284872-1,LOINC
1019697,Activity metabolic rate/Predicted resting metabolic rate,LP284873-9,LOINC
1019699,Activity metabolic rate/Standard resting metabolic rate,LP284874-7,LOINC
37037579,Acylcarnitine/Acylcarnitine+Carnitine Free (C0),LP284876-2,LOINC
37049858,Adenosine monophosphate.cyclic.nephrogenous/Creatinine,LP284880-4,LOINC
37025481,Adenosine monophosphate.cyclic/Creatinine,LP284881-2,LOINC
37054772,Adenosine triphosphate/Adenosine diphosphate,LP284882-0,LOINC
1019700,Adenosine/Creatinine,LP284883-8,LOINC
37055234,Adenovirus serotype,LP284884-6,LOINC
37038109,Adenylosuccinate/Creatinine,LP284885-3,LOINC
37066747,Adipate.unsaturated/Creatinine,LP284886-1,LOINC
37066855,Adipate/Creatinine,LP284887-9,LOINC
37073082,Adipolactone/Creatinine,LP284888-7,LOINC
37059341,Alanine/Creatinine,LP284895-2,LOINC
37047193,Alkaline phosphatase.heat labile/Alkaline phosphatase.total,LP284910-9,LOINC
37024925,Alkaline phosphatase.heat stable/Alkaline phosphatase.total,LP284911-7,LOINC
37054241,Alkaline phosphatase.intestinal 2/Alkaline phosphatase.total,LP284912-5,LOINC
37031724,Alkaline phosphatase.intestinal 3/Alkaline phosphatase.total,LP284913-3,LOINC
37024559,Alkaline phosphatase.intestinal/Alkaline phosphatase.total,LP284914-1,LOINC
37060526,Alkaline phosphatase.liver 1/Alkaline phosphatase.total,LP284915-8,LOINC
40789479,Gamma hydroxybutyrate,LP28491-6,LOINC
37053002,Alkaline phosphatase.liver 2/Alkaline phosphatase.total,LP284916-6,LOINC
37061767,Alkaline phosphatase.liver/Alkaline phosphatase.total,LP284917-4,LOINC
37064911,Alloisoleucine+Isoleucine+Leucine+Hydroxyproline/Alanine,LP284930-7,LOINC
37071246,Alloisoleucine+Isoleucine+Leucine+Hydroxyproline/Phenylalanine,LP284931-5,LOINC
40772867,Karyotype,LP28493-2,LOINC
37038500,Allo-pregnanediol/Creatinine,LP284932-3,LOINC
37077675,Allo-pregnanediolone/Creatinine,LP284933-1,LOINC
37065248,Allopurinol/Creatinine,LP284934-9,LOINC
37057208,Allo-tetrahydrocorticosterone/Creatinine,LP284935-6,LOINC
37046670,Allo-tetrahydrocortisol/Creatinine,LP284936-4,LOINC
37029803,Alnus incana Ab.IgE/IgE.total,LP284937-2,LOINC
37071409,Alpha 1 globulin/Protein.total,LP284938-0,LOINC
37059628,Alpha 2 globulin/Protein.total,LP284939-8,LOINC
37031692,Alpha-1-acid glycoprotein/Creatinine,LP284951-3,LOINC
37054233,Alpha-1-Fetoprotein.L3/Alpha-1-Fetoprotein.total,LP284952-1,LOINC
37043659,Alpha-1-Microglobulin/Creatinine,LP284953-9,LOINC
37027938,Alpha-2-Macroglobulin/Creatinine,LP284954-7,LOINC
37050647,Alpha-2-Macroglobulin/Protein.total,LP284955-4,LOINC
37070012,Alpha-aminoadipic semialdehyde/Creatinine,LP284956-2,LOINC
37058139,Ammonium urate/Total,LP284968-7,LOINC
37026145,Amobarbital/Creatinine,LP284969-5,LOINC
37055542,Amoxicillin Ab.IgE/IgE.total,LP284970-3,LOINC
37068626,Amphetamine/Creatinine,LP284971-1,LOINC
37038926,Amphetamines/Creatinine,LP284972-9,LOINC
36205322,Highlands J virus,LP28497-3,LOINC
37045277,Ampicillin Ab.IgE/IgE.total,LP284973-7,LOINC
37047857,Amylase.macromolecular/Amylase.total,LP284974-5,LOINC
37063950,Amylase.P1/Amylase.total,LP284975-2,LOINC
37067496,Amylase.P2/Amylase.total,LP284976-0,LOINC
37057295,Amylase.P3/Amylase.total,LP284977-8,LOINC
37057090,Amylase.pancreatic/Amylase.total,LP284978-6,LOINC
37030705,Amylase.pancreatic/Creatinine,LP284979-4,LOINC
37053683,Amylase.periton fld/Amylase.serum,LP284980-2,LOINC
37067772,Amylase.S1/Amylase.total,LP284981-0,LOINC
37070827,Amylase.S2/Amylase.total,LP284982-8,LOINC
37070240,Amylase.S3/Amylase.total,LP284983-6,LOINC
37047150,Amylase.S3+S4/Amylase.total,LP284984-4,LOINC
37062852,Amylase.S4/Amylase.total,LP284985-1,LOINC
37031121,Amylase.salivary/Amylase.total,LP284986-9,LOINC
37058900,Amylase/Creatinine,LP284987-7,LOINC
37070127,Amylase/Creatinine renal clearance,LP284988-5,LOINC
37059466,Anacardium occidentale Ab.IgE/IgE.total,LP284989-3,LOINC
37060240,Ananas comosus Ab.IgE/IgE.total,LP284990-1,LOINC
37039041,Androstenediol/Creatinine,LP284992-7,LOINC
37052379,Androsterone/Creatinine,LP284995-0,LOINC
37078645,Androsterone+etiocholanolone/Tetrahydrocortisone+tetrahydrocortisol+5-alpha tetrahydrocortisol,LP284996-8,LOINC
37040798,Anserine/Creatinine,LP284997-6,LOINC
37073821,Anthoxanthum odoratum Ab.IgE/IgE.total,LP284998-4,LOINC
37044582,Anthranilate/Creatinine,LP284999-2,LOINC
37039047,Antimony/Creatinine,LP285000-8,LOINC
37045228,Anucleated bodies/100 round cells,LP285001-6,LOINC
37044940,Apis mellifera Ab.IgE/IgE.total,LP285002-4,LOINC
37071172,Apis mellifera recombinant (rApi m) 10 Ab.IgE,LP285003-2,LOINC
37054266,Apis mellifera recombinant (rApi m) 10 Ab.IgE.RAST class,LP285004-0,LOINC
37042483,Apium graveolens Ab.IgE/IgE.total,LP285005-7,LOINC
37074302,APOB gene targeted mutation analysis,LP285006-5,LOINC
37057486,Apolipoprotein A-I/Cholesterol.in HDL,LP285007-3,LOINC
37066903,Apolipoprotein B/Cholesterol.in LDL,LP285008-1,LOINC
